Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission/DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity/Range	Cunning/Weapons	Strength/Shields	Text
Krem Unidentified Pirate	Alg	STVE-EN20034	V	Y	20V034	Personnel	3					Ferengi	[Stf][Pa]		Commander: Quetsivoo.  Thief. 		Ferengi	Archaeology Astrometrics Geology Honor Navigation Science	6	5	5	When this personnel uses a skill to complete a mission, if he is present with two [Pa] [Fer] personnel, you may unstop all your stopped [Fer] personnel at this mission.
Muk Unidentified Pirate	Alg	STVE-EN20035	V	Y	20V035	Personnel	3					Ferengi	[Stf][Pa]		Thief. 		Ferengi	Acquisition Archaeology 2 Physics Security Treachery	4	5	5	When you play this personnel, if you command three [Pa] [Fer] personnel, you may download up to three equipment.
Quark Vastly Outnumbered	Alg	STVE-EN20036ab	V	Y	20V036	Personnel	2					Ferengi	[DS9]				Ferengi	Acquisition Anthropology Treachery	4	6	4	When you play this personnel, you may download an Assault, Maneuver, or a [DS9] card and place that card beneath your Ferenginar. When you play this personnel, if an opponent commands a Maneuver event, he is cost -2.
Ulis Unidentified Pirate	Alg	STVE-EN20037	V	Y	20V037	Personnel	4					Ferengi	[Cmd][Pa]		Commander: Quetsivoo.  Thief. 		Ferengi	Acquisition Biology Engineer Programming Treachery	4	5	5	When this personnel is facing a dilemma, you may stop him to take a [Pa] [Fer] personnel from your discard pile and place him or her present with this personnel. That personnel joins the mission attempt.
Elder T'Pol Displaced Survivor	Alg	STVE-EN20038	V	Y	20V038	Personnel	3					Starfleet	[Stf][Pa]				Vulcan	Anthropology Honor 2 Science	7	7	3	When this personnel uses a skill to complete a mission, you may shuffle each non-Human [SF] personnel that you own that has been removed from the game into his or her owner's deck.
Greer	Alg	STVE-EN20039	V	N	20V039	Personnel	3					Starfleet	[Stf][Pa]				Alien/Human	Anthropology Astrometrics Biology Honor Navigation Officer	6	5	5	When this personnel is about to be removed from the game, if he is present with three non-Human [SF] personnel, you may download an interrupt.
Karyn Archer Displaced Descendant	Alg	STVE-EN20040	V	Y	20V040	Personnel	3					Starfleet	[Cmd][Pa]				Alien/Human/Ikaaran	Archaeology Honor Leadership Programming Science Security	6	6	5	When this personnel is removed from the game, each of your [SF] personnel are attributes +2 until the end of the turn.
Lorian Displaced Descendant	Alg	STVE-EN20041	V	Y	20V041	Personnel	4					Starfleet	[Cmd][Pa]		Commander: Future Enterprise.		Human/Vulcan	Engineer Leadership Officer Science Security Transporters	4	7	6	When this personnel is about to be removed from the game, you may unstop each stopped [SF] personnel present. (Those personnel may join the mission attempt.)
U.S.S. Enterprise Where She Belongs	Alg	STVE-EN20042ab	V	Y	20V042	Ship	7					Federation	[TOS][Pa]	[Cmd][Stf]		Constitution Class			8	6	6	You may play this ship at cost -4 to ignore its next ability. When you play this ship, you may download a [TOS] personnel who has a cost of 4 or more and play him or her at cost -4 aboard this ship.
U.S.S. Equinox Determined To Get Home	Alg	STVE-EN20043a	V	Y	20V043	Ship	4					Federation	[Voy]	[Cmd][Stf][Stf]		Nova Class			8	6	7	While you do not command a headquarters mission, you may play this ship at Caretaker's Array. While this ship is at a [DQ] mission, you may play [Voy] Treachery personnel, [NA] personnel, and equipment aboard this ship. While you do not command U.S.S. Voyager, you may pay the cost of losing 5 points to use an ability on a [Voy] personnel you own by discarding a Nucleogenic card from hand.
Quetsivoo Unidentified Pirate Ship	Alg	STVE-EN20044	V	Y	20V044	Ship	5					Ferengi	[Pa]	[Stf][Stf]		Guzah'far Class			4	4	4	While you command three [Pa] [Fer] personnel aboard this ship, it is attributes +4 and each of your [Fer] personnel aboard this ship gains [Pa].
Future Enterprise Displaced Starship	Alg	STVE-EN20045	V	Y	20V045	Ship	5					Starfleet	[Pa]	[Cmd]		NX Class			8	5	5	When your non-Human [SF] personnel at this mission is about to be killed or stopped by a dilemma, you may remove that personnel from the game instead.
Conflict	Alg	STVE-EN20006	V	N	20V006	Interrupt	0															When personnel that the player on your right commands begin a mission attempt, discard 5 cards from hand or lose 5 points to draw three extra dilemmas and spend three extra in total cost on dilemmas.
Forcing Their Way	Alg	STVE-EN20007a	V	N	20V007	Interrupt	0															To play this interrupt, you must not command U.S.S. Voyager. Order - Discard a Nucleogenic card from hand to place a [Voy] Treachery personnel from hand aboard your U.S.S. Equinox.
Genetronic Treatment	Alg	STVE-EN20008	V	N	20V008	Interrupt	0															When one of your personnel is about to be killed by a dilemma, if he or she is present with a Medical personnel, stop that personnel instead. Then you may discard the top card of your deck to shuffle this interrupt into your deck.
Interspatial Fissures	Alg	STVE-EN20009	V	N	20V009	Interrupt	0								Nucleogenic. 							While your personnel present with three [Voy] Treachery personnel is facing a dilemma, you may discard a card from hand to make that personnel gain a skill from a Treachery personnel present until the end of that dilemma.
Relentless Attacks	Alg	STVE-EN20010	V	N	20V010	Interrupt	0								Nucleogenic. 							While your personnel present with three [Voy] Treachery personnel is facing a dilemma, you may discard a card from hand to make that personnel attributes +3 until the end of that dilemma.
Team of Infiltrators	Alg	STVE-EN20011	V	N	20V011	Interrupt	0								Infiltration. 							When your Infiltrator is facing a dilemma, if he or she is present with two Infiltrators, meet Integrity and Strength requirements of that dilemma using Cunning instead.
The Central Command	Alg	STVE-EN20012	V	N	20V012	Interrupt	0															When any number of your [Car] Officer and/or [Car] Treachery personnel are about to be stopped by a dilemma, discard the top three cards of your deck to prevent that.
Finding Our Way *VP	VP	STVP-EN049a	VP	N	0VP049	Event	1															To play this event, you must not command a headquarters mission. Plays on your {Caretaker's Array}. Cards an opponent owns cannot prevent or destroy this event. When a card instructs you to place a personnel on your headquarters mission, that personnel may be placed aboard your [Voy] ship instead. Order - Discard a card from hand to download a [Voy] ship. You may do this only once each turn.
Ilia Finest Navigator in Starfleet *VP	VP	STVP-EN050	VP	Y	0VP050	Personnel	4					Federation	[Stf][TOS][Pa]				Deltan	Honor Navigation Officer Telepathy	7	5	5	You may play this personnel at cost -2 to ignore her ability. When you play this personnel, if you command a [TOS] personnel who has a cost of 4 or more, for each headquarters mission your opponent commands, you may shuffle two cards from your discard pile into your deck.
Jean-Luc Picard Genial Captain	VP	STVP-EN031	VP	Y	0VP031	Personnel	3					Federation	[Cmd][TNG]		Commander: U.S.S. Enterprise-D. 		Human	Archaeology Diplomacy Honor Leadership Officer	8	6	6	When you play this personnel, you may download {U.S.S. Enterprise-D}.
The Sword of Kahless *VP	VP	STVP-EN051	VP	Y	0VP051	Equipment	2								Artifact. Hand Weapon. 							Each of your Klingons and Honor personnel present is Integrity -2, Cunning +1, and Strength +2.
Ressikan Flute *VP	VP	STVP-EN052	VP	Y	0VP052	Event	2								Artifact. 							Plays in your core. Order - Stop your personnel who has Integrity>6 to take an event from your discard pile into your hand.
Thought Maker *VP	VP	STVP-EN053	VP	N	0VP053	Event	2								Artifact. 							Plays in your core.  When you have drawn dilemmas, you may search your dilemma pile for a copy of one of your overcome dilemmas and add it to those drawn.  Shuffle and replace your dilemma pile face down.
Kira Nerys Colonel Kira *VP	VP	STVP-EN054	VP	Y	0VP054	Personnel	3					Bajoran	[Cmd][DS9]				Bajoran	Diplomacy Honor Leadership Officer Programming Security	6	6	6	While this personnel is present with your [Fed] personnel, each of your other [Baj] personnel present is attributes +1.
B'Elanna Torres Straightforward Engineer *VP	VP	STVP-EN055	VP	Y	0VP055	Personnel	3					Federation	[Cmd][Voy]				Human/Klingon	2 Engineer Physics Programming Science Treachery	5	6	7	Order - If this personnel is aboard your ship, discard a card from hand to remove a Damage card from that ship. You may do this only once each turn.
Pavel A. Chekov Young Navigator *VP	VP	STVP-EN056	VP	Y	0VP056	Personnel	1					Federation	[Stf][TOS][Pa]				Human	Astrometrics Navigation Officer	6	5	6	You may play this personnel at cost +1 to return a [TOS] personnel you command to his or her owner's hand.
Quark Little Green Man *VP	VP	STVP-EN057	VP	Y	0VP057	Personnel	2					Ferengi	[Cmd][DS9]		Commander: Quark's Treasure. 		Ferengi	Acquisition Anthropology Physics	4	6	4	While this personnel is present with a [Pa] personnel, he is attributes +1 and gains Acquisition, Diplomacy, and Treachery.
Vash Treasure Hunter *VP	VP	STVP-EN058	VP	Y	0VP058	Personnel	2					Non-Aligned			Thief. 		Human	Anthropology 2 Archaeology Science Treachery	3	6	4	When you play this personnel, you may place a card from your discard pile on the bottom of your deck, then draw a card (or, if {Jean-Luc Picard} is at this mission, draw two cards instead).
Phlox Alien Physiologist *VP	VP	STVP-EN059	VP	Y	0VP059	Personnel	3					Starfleet	[Stf][Pa]				Denobulan	Biology Exobiology Medical Physics Science	6	6	5	When your personnel present is about to be killed, you may stop this personnel to prevent that and place that personnel on your headquarters where he or she could be played.
Energize *VP	VP	STVP-EN060	VP	Y	0VP060	Event	3								Decay: 4. 							Plays in your core. At the start of each of your turns, place the top card of your deck on this event. The first non-[TNG] personnel you play each turn is cost -2 for each card on this event.
Olarra	ID	STVE-EN21020	V	Y	21V020	Ship	5					Non-Aligned		[Stf][Stf][Stf]		Transport Class			8	6	7	While your [NA] Hologram with no staffing icons is aboard this ship, he or she gains [Stf]. While you have a lower score than each of your opponents and a Hologram personnel is aboard this ship, you may spend an additional counter this turn.
Olarra *VP	VP	STVP-EN061	VP	Y	0VP061	Ship	5					Non-Aligned		[Stf][Stf][Stf]		Transport Class			8	6	7	While your [NA] Hologram with no staffing icons is aboard this ship, he or she gains [Stf]. While you have a lower score than each of your opponents and a Hologram personnel is aboard this ship, you may spend an additional counter this turn.
Sumek	ID	STVE-EN21019	V	N	21V019	Personnel	2					Non-Aligned					Hologram	Geology Honor Medical	6	6	6	While you command three [Fed] personnel, this personnel gains Biology and Officer, and becomes [Fed].
Garren	ID	STVE-EN21017	V	N	21V017	Personnel	2					Non-Aligned					Hologram	Astrometrics Navigation Programming Science	5	5	5	While you command three [Rom] personnel, this personnel is attributes +1, gains Engineer, and becomes [Rom].
K'wov	ID	STVE-EN21018	V	N	21V018	Personnel	2					Non-Aligned					Hologram	Exobiology Navigation Security	4	4	6	While you command three [Kli] personnel, this personnel is attributes +1, gains Leadership, and becomes [Kli].
Doran	ID	STVE-EN21016	V	N	21V016	Personnel	2					Non-Aligned					Hologram	Anthropology Engineer Physics Treachery	3	5	5	While you command three [Car] personnel, this personnel is attributes +1, gains Archaeology, and becomes [Car].
Automated Server	ID	STVE-EN21015	V	N	21V015	Personnel	2					Non-Aligned			Waiter. 		Hologram	Anthropology Diplomacy Exobiology Transporters	5	5	4	While you command three [Fer] personnel, this personnel is attributes +1, gains Acquisition, and becomes [Fer].
Alpha 5 Approach Transport Crash Survivor	ID	STVE-EN21014b	V	Y	21V014	Mission	0	S	3	30	A	Any affiliation may attempt this mission.						16 different skills, and Cunning>32				When a player's personnel begin a mission attempt with five or less personnel, the player to the left of that player may draw six extra dilemmas and spend six extra on dilemmas.
Dark Page	ID	STVE-EN21002	V	N	21V002	Dilemma	2	D														Choose a personnel who has Anthropology or Exobiology to be stopped. If you cannot, randomly select a personnel to be killed.
Persistent Strike	ID	STVE-EN21011	V	N	21V011	Event	3								Maneuver. 							Plays in your core. Order - Begin an engagement involving your Officer personnel. If you win, place this event on an opponent's ship involved. Otherwise, destroy this event. Damage - If this is a non- [Voy] ship, ignore its game text.
Mark of Gideon	ID	STVE-EN21005	V	N	21V005	Dilemma	3	D														Randomly select a personnel to be stopped. If you still have nine personnel remaining, return that personnel to his or her owner's hand, then your opponent chooses a second personnel to return to his or her owner's hand. If you still have ten personnel remaining, your opponent chooses a third personnel to return to his or her owner's hand.
Pillage and Plunder	ID	STVE-EN21006	V	N	21V006	Dilemma	1	P							Persistent. 							Choose a personnel who has Archaeology or Treachery to be stopped. If you cannot, randomly select a personnel to be killed.
