Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission/DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity/Range	Cunning/Weapons	Strength/Shields	Text
Excavation	SE	ST2E-EN01166	U	Y	1U166	Mission	0	P	2	30	A	[Fed] [Fer] [Rom]						Anthropology, 2 Archaeology, and Cunning>30				
Explore Black Cluster	SE	ST2E-EN01167ab	S	Y	1S167	Mission	0	S	4	35	A	Any affiliation (except [Bor]) may attempt this mission.						Astrometrics, Leadership, Physics, Science, and Cunning>34				
Extraction	SE	ST2E-EN01168	U	Y	1U168	Mission	0	P	2	35	A	Any affiliation (except [Bor]) may attempt this mission.						Biology, Medical, Treachery, Cunning>36, and (Diplomacy or Intelligence)				
Feldomite Rush	SE	ST2E-EN01169ab	U	Y	1U169	Mission	0	P	2	30	A	Any affiliation (except [Bor]) may attempt this mission.						Engineer, Geology, Cunning>28, and (Acquisition or Law or 2 Treachery)				
Fissure Research	SE	ST2E-EN01170	S	Y	1S170	Mission	0	S	3	35	A	Any affiliation may attempt this mission.						Astrometrics, Engineer, Physics, Science, and Cunning>36				
Geological Survey	SE	ST2E-EN01171	S	Y	1S171	Mission	0	P	2	30	A	[Car] [Fed] [Fer] [NA]						Geology, Physics, Science, and Cunning>30				When you complete this mission, if your personnel completing it have 2 Acquisition or 2 Geology, score 5 points.
Host Metaphasic Shielding Test	SE	ST2E-EN01172	S	Y	1S172	Mission	0	S	3	35	A	Any affiliation (except [Bor]) may attempt this mission.						Diplomacy, Engineer, Navigation, Science, and Integrity>29				
Hunt for DNA Program	SE	ST2E-EN01173	U	Y	1U173	Mission	0	P	2	50	A	Any affiliation (except [Bor]) may attempt this mission.						2 Archaeology, 2 Biology, Leadership, Programming, Cunning>44, and (Honor or Treachery)				
Iconia Investigation	SE	ST2E-EN01174	U	Y	1U174	Mission	0	P	2	35	A	[Dom] [Fed] [Rom]			Region: Neutral Zone. 			2 Archaeology, 2 Programming, and Cunning>32				
Intercept Maquis	SE	ST2E-EN01175	U	Y	1U175	Mission	0	S	3	35	A	[Car] [Fed]			Region: Demilitarized Zone. 			2 Leadership, Officer, Security, and Cunning>36				You cannot complete this mission using a ship that has a [Maq] personnel aboard.
Intercept Renegade	SE	ST2E-EN01176	S	Y	1S176	Mission	0	S	3	35	A	[Car] [Fed] [Rom]						2 Intelligence, 2 Treachery, and Cunning>34 or 2 Leadership, Officer, Security, and Integrity>33				
Investigate Alien Probe	SE	ST2E-EN01177	U	Y	1U177	Mission	0	S	3	30	A	Any affiliation (except [Bor]) may attempt this mission.						Anthropology, Biology, Programming, and Integrity>25				
Investigate Coup	SE	ST2E-EN01178	S	Y	1S178	Mission	0	P	2	35	A	[Baj] [Fed] [Rom]						Leadership, Navigation, Officer, Security, and Strength>36				
Investigate Massacre	SE	ST2E-EN01179ab	U	Y	1U179	Mission	0	P	2	30	A	[Fed] [Rom]			Region: Neutral Zone. 			Diplomacy, 2 Science, and Cunning>28				
Investigate Rogue Comet	SE	ST2E-EN01180	S	Y	1S180	Mission	0	S	3	35	A	Any affiliation (except [Bor]) may attempt this mission.						Anthropology, Archaeology, Engineer, Programming, and Cunning>34				
Investigate Rumors	SE	ST2E-EN01181	U	Y	1U181	Mission	0	S	4	30	G	[Baj] [Car] [Fed] [Rom]			Nebula. 			Astrometrics, Navigation, Science, and Cunning>30				
Investigate Sighting	SE	ST2E-EN01182	U	Y	1U182	Mission	0	S	3	30	A	[Fed] [Rom]						Exobiology, 2 Treachery, and Cunning>28 or 2 Telepathy and Integrity>29				
Khitomer Investigation	SE	ST2E-EN01183	S	Y	1S183	Mission	0	P	2	35	A	[Kli] [Rom]						Programming, Security, Cunning>32, and (2 Honor or 2 Treachery)				
Kressari Rendezvous	SE	ST2E-EN01184ab	U	Y	1U184	Mission	0	S	2	30	A	[Baj] [Car] [Fer]			Region: Cardassia System. 			Officer, 2 Treachery, and Strength>30				When you complete this mission, you may place up to three of your Hand Weapons aboard the completing ship in their owners' discard piles.  Score 5 points for each.
Medical Relief	SE	ST2E-EN01185	U	Y	1U185	Mission	0	P	2	30	A	[Fed] [Kli]						Biology, Exobiology, Medical, and Cunning>32				
Military Exercises	SE	ST2E-EN01186	U	Y	1U186	Mission	0	S	3	35	A	[Car] [Dom] [Fed] [Kli] [Rom]						Leadership, 2 Officer, Security, and Cunning>34				
Mining Survey	SE	ST2E-EN01187	S	Y	1S187	Mission	0	S	3	35	A	Any affiliation (except [Bor]) may attempt this mission.						Engineer, Geology, Physics, Science, and Cunning>34				
Mouth of the Wormhole Deep Space 9	SE	ST2E-EN01188	S	Y	1S188	Mission	0	H	1	0	A	This mission is not attemptable.			Region: Bajor System. 			You may play [DS9] cards, [NA] cards, and equipment at this mission.				When any player is about to move a ship between this mission and a [GQ] mission, do not add 2 to the span total of those missions.
Pegasus Search	SE	ST2E-EN01189	U	Y	1U189	Mission	0	S	3	50	A	Any affiliation may attempt this mission.						2 Astrometrics, Engineer, 2 Navigation, Physics, Treachery, and Cunning>44				
Plague Planet	SE	ST2E-EN01190	U	Y	1U190	Mission	0	P	2	30	A	[Car] [Dom] [Fed] [NA] [Rom]						Archaeology, Biology, Medical, and Cunning>30				
Qualor II Rendezvous	SE	ST2E-EN01192	U	Y	1U192	Mission	0	P	2	30	A	[Fed] [Fer] [NA]						Acquisition, Security, Treachery, and Cunning>30				
Quest for the Sword of Kahless	SE	ST2E-EN01193	U	Y	1U193	Mission	0	P	2	40	G	[Car] [Fer] [Kli] [Rom]						Archaeology, Leadership, 2 Science, Strength>38 and (Honor or Treachery)				
Cardassia IV Rescue Prisoners	SE	ST2E-EN01194ab	U	Y	1U194	Mission	0	P	1	30	A	[Baj] [Fed] [Kli]			Region: Cardassia System. 			Leadership, Security, Transporters, and Strength>30				When you complete this mission, you may take one of your personnel from an opponent's brig and place him or her on your headquarters mission.
Romulus Seat of Power	SE	ST2E-EN01195	S	Y	1S195	Mission	0	H	2	0	A	This mission is not attemptable.			Region: Romulus System. 			You may play [Rom] cards, [NA] cards, and equipment at this mission.				
Runabout Search	SE	ST2E-EN01196	U	Y	1U196	Mission	0	P	2	35	A	[Baj] [Fed] [Fer]						Medical, Science, Transporters, Cunning>32, and (Acquisition or Honor)				When you complete this mission, if your ship is at this mission, you may take a [Baj] personnel or a [Fed] personnel from your discard pile and place it aboard that ship.
Search and Rescue	SE	ST2E-EN01197	U	Y	1U197	Mission	0	P	2	35	A	[Baj] [Fed]			Region: Badlands. 			Leadership, 2 Navigation, Security, and Strength>34				You cannot complete this mission if your [Maq] personnel is on this planet.
Search for Survivors	SE	ST2E-EN01198	S	Y	1S198	Mission	0	P	2	35	A	[Baj] [Car]						Leadership, Officer, Programming, Security, and Strength>36				
Security Briefing	SE	ST2E-EN01199	S	Y	1S199	Mission	0	P	2	35	A	[Baj] [Car] [Dom]						2 Diplomacy, 2 Security, and Cunning>32				
Sensitive Search	SE	ST2E-EN01200	S	Y	1S200	Mission	0	P	2	30	A	[Fed] [Fer] [Kli] [Rom]						Programming, Security, Cunning>30, and (Acquisition or Honor or Law or Treachery)				
Study Cometary Cloud	SE	ST2E-EN01201	S	Y	1S201	Mission	0	S	3	35	A	[Dom] [Fer] [Kli] [NA] [Rom]						Astrometrics, Navigation, Programming, Cunning>34, and (Acquisition or Security)				
Supervise Dilithium Mine	SE	ST2E-EN01202	S	Y	1S202	Mission	0	P	1	35	A	[Rom]			Region: Romulus System. 			2 Geology, Leadership, Security, and Strength>34				
Surgery Under Fire	SE	ST2E-EN01203	S	Y	1S203	Mission	0	P	2	35	A	[Fed] [Kli]						Biology, Leadership, Medical, Officer, and Strength>36				
Uncover DNA Clues	SE	ST2E-EN01204	U	Y	1U204	Mission	0	P	2	30	A	Any affiliation (except [Bor]) may attempt this mission.						Archaeology, Exobiology, Science, and Cunning>30				
Verify Evidence	SE	ST2E-EN01205	U	Y	1U205	Mission	0	S	3	35	A	[Baj] [Car]			Region: Badlands. 			Leadership, 2 Navigation, Science, and Cunning>34				
Wormhole Negotiations	SE	ST2E-EN01206	U	Y	1U206	Mission	0	S	2	45	A	[Fed] [Fer] [Kli] [NA] [Rom]						Astrometrics, Cunning>42, and (3 Diplomacy and 2 Honor or Telepathy and 3 Treachery)				
Assault Vessel	SE	ST2E-EN01380	U	N	1U380	Ship	5					Bajoran		[Stf][Stf][Stf]		Janitza Class			6	7	7	
Bajoran Interceptor	SE	ST2E-EN01381	C	N	1C381	Ship	4					Bajoran		[Cmd][Stf]		Perikian Class			6	7	6	
Bajoran Scout Vessel	SE	ST2E-EN01382	C	N	1C382	Ship	5					Bajoran	[DS9]	[Stf][Stf]		Bestri Class			7	6	6	
Bralek	SE	ST2E-EN01383	R	Y	1R383	Ship	6					Cardassian		[Cmd][Stf][Stf]		Galor Class			8	8	8	While an opponent's Archaeology personnel is at this mission, that opponent must discard a card from hand to use that personnel's skills.
Galor	SE	ST2E-EN01384	C	N	1C384	Ship	5					Cardassian		[Cmd][Stf][Stf]		Galor Class			8	8	8	
Keldon	SE	ST2E-EN01385	C	N	1C385	Ship	6					Cardassian		[Cmd][Stf][Stf][Stf]		Keldon Class			8	9	8	
Keldon Advanced	SE	ST2E-EN01386	U	N	1U386	Ship	6					Cardassian		[Cmd][Stf][Stf]	Cloaking Device. 	Keldon Class			6	8	7	While your [Car] Intelligence personnel is aboard this ship, this ship is attributes +2.
Prakesh	SE	ST2E-EN01387	U	Y	1U387	Ship	6					Cardassian		[Cmd][Stf][Stf]		Galor Class			8	8	8	While this ship is in an engagement you did not begin, it is Shields +4.
Reklar	SE	ST2E-EN01388	R	Y	1R388	Ship	6					Cardassian		[Cmd][Stf][Stf]		Galor Class			8	8	8	While you have a captive, this ship is Weapons +2 and Shields +1.
Vetar	SE	ST2E-EN01389	R	Y	1R389	Ship	6					Cardassian		[Cmd][Stf][Stf]		Galor Class			8	8	8	When you play this ship, you may download a Pursuit card.
U.S.S. Akira	SE	ST2E-EN01390	S	N	1S390	Ship	6					Federation	[DS9]	[Cmd][Stf][Stf][Stf]		Akira Class			8	10	9	
U.S.S. Defiant Prototype Warship	SE	ST2E-EN01391	R	Y	1R391	Ship	7					Federation	[DS9]	[Cmd][Cmd][Cmd][Stf]	Cloaking Device. 	Defiant Class			8	10	10	While this ship is in an engagement, it is Weapons +1 and Shields +2.
U.S.S. Enterprise-E Federation Envoy	SE	ST2E-EN01392	R	Y	1R392	Ship	7					Federation	[TNG]	[Cmd][Cmd][Stf][Stf]		Sovereign Class			9	9	9	When you complete a [Fed] planet mission, if this ship is at that mission, score 5 points.
U.S.S. Excelsior	SE	ST2E-EN01393	C	N	1C393	Ship	4					Federation	[E]	[Stf][Stf][Stf]		Excelsior Class			8	7	7	
U.S.S. Galaxy	SE	ST2E-EN01394	C	N	1C394	Ship	5					Federation	[E]	[Cmd][Stf][Stf][Stf]		Galaxy Class			8	8	9	
U.S.S. Nebula	SE	ST2E-EN01395	S	N	1S395	Ship	5					Federation	[E]	[Cmd][Stf][Stf]		Nebula Class			8	8	8	
U.S.S. Sovereign	SE	ST2E-EN01396	U	N	1U396	Ship	6					Federation	[TNG]	[Cmd][Cmd][Stf][Stf]		Sovereign Class			9	9	9	
I.K.S. Lukara	SE	ST2E-EN01400	U	Y	1U400	Ship	5					Klingon		[Stf][Stf][Stf]	Cloaking Device. 	K'Vort Class			7	8	7	While your [Kli] personnel at this mission is in combat, you may add this ship's Weapons to your total Strength.
I.K.S. Rotarran Ship of Tears	SE	ST2E-EN01402	R	Y	1R402	Ship	5					Klingon		[Stf][Stf][Stf]	Cloaking Device. 	K'Vort Class			7	8	7	For each Honor Klingon aboard this ship, it is Weapons +1 (limit +3).
Flaxian Scout Vessel	SE	ST2E-EN01404	C	N	1C404	Ship	4					Non-Aligned		[Stf][Stf]		Nimaria Class			7	6	6	
Miradorn Raider	SE	ST2E-EN01405	C	N	1C405	Ship	5					Non-Aligned		[Stf][Stf][Stf]		Ma-Karn Class			7	8	8	
Tamarian Vessel	SE	ST2E-EN01407	C	N	1C407	Ship	6					Non-Aligned		[Cmd][Stf][Stf][Stf]		Darmok Class			8	8	9	
Deranas	SE	ST2E-EN01410	U	Y	1U410	Ship	6					Romulan		[Cmd][Stf][Stf][Stf]	Cloaking Device. 	D'deridex Class			7	9	9	While this ship is at a Region: Neutral Zone mission, it is Weapons +2 and Shields +2.
Haakona	SE	ST2E-EN01411	R	Y	1R411	Ship	6					Romulan		[Cmd][Stf][Stf][Stf]	Cloaking Device. 	D'deridex Class			7	9	9	When you play this ship, you may download {Engage Cloak} or a Pursuit card.
Romulan Scout Vessel	SE	ST2E-EN01412	C	N	1C412	Ship	4					Romulan		[Stf][Stf]		Lanora Class			7	6	6	
Scimitar Predator	SE	ST2E-EN01413	R	Y	1R413	Ship	7					Romulan		[Cmd][Cmd][Cmd][Stf][Stf]	Cloaking Device. 	Scimitar Class			9	11	10	When you win an engagement involving this ship, the loser discards the top card or his or her deck.
Serrola	SE	ST2E-EN01414	R	Y	1R414	Ship	6					Romulan		[Cmd][Stf][Stf]	Cloaking Device. 	D'deridex Class			6	7	7	While your [Rom] Intelligence personnel is aboard this ship, this ship is attributes +2.  While this ship is at a [GQ] mission, it is Weapons +2 and Shields +1.
Valdore	SE	ST2E-EN01415	R	Y	1R415	Ship	7					Romulan		[Cmd][Cmd][Stf][Stf]	Cloaking Device. 	Norexan Class			9	9	9	When an opponent begins an engagement involving your other ship, if this ship is on your {Engage Cloak}, you may place this ship at that mission to join that engagement.
A Klingon Matter	En	ST2E-EN02001	U	N	2U001	Dilemma	3	P														Unless you have 2 Intelligence and Treachery or 2 Leadership and Cunning>32, randomly select a personnel.  If that personnel has Strength<7, he or she is killed, then all your other personnel are stopped and this dilemma returns to its owner's dilemma pile.
Casualties of War	En	ST2E-EN02002	R	N	2R002	Dilemma	4	P														Randomly select three personnel.  If the total cost of those personnel is 4 or less, they are killed.  Otherwise, randomly select one of those personnel to be killed.
